checkpoint_id,scope,relative_path,sha256,artifact_component,pretraining_source,initialization_evidence,protocol_status,prospective_test_exact_sha_exposed_in_unlabeled_pool,prospective_test_near_group_exposed_in_unlabeled_pool,notes
sha256:b39e4b26e16c762a42d1,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_36.pth,b39e4b26e16c762a42d1868b3daf1e31fd614ab32d403c5a67f7a958ba307c9b,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e86fb707441e5474cc88,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_37.pth,e86fb707441e5474cc883cd706e5a7072d088d3f3f4593fae2abdf25e557ce92,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:011e1af375d8bab162e4,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_38.pth,011e1af375d8bab162e41fce1fef69cfac92c4e48c08cf160d6012123dba057a,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:701c6e858256ae3e152f,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_39.pth,701c6e858256ae3e152f81726a2334d24faab605c72b100377a7423e39bbee7d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:ce39a15908df0b4c9e4c,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_4.pth,ce39a15908df0b4c9e4c459c344d11155a295e10936ec1643160f8641a2bee0a,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:1ffdcbe48b081c59065a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_40.pth,1ffdcbe48b081c59065a29718cb3ca92d361373ebf52e60e15febd59ea2f68e9,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:eb711e2f569e7001a83b,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_41.pth,eb711e2f569e7001a83b7c801698a0150be913f80d43ddc8d46de78977e2d29d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8e40755ce7957732f6d5,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_42.pth,8e40755ce7957732f6d593c1667b11848a083328e9f099455e059b940323f454,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:01b349bdeccee452f1b6,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_43.pth,01b349bdeccee452f1b6aefa603d67a28a3e76fdb89d19a9c0187617e48bc10c,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:6f5b72d4b0e42cadec66,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_44.pth,6f5b72d4b0e42cadec66bdab9b251a4332f10c9866fb5b0bd2e9a35e5bfb074c,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d9b6437828420eb42a8c,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_45.pth,d9b6437828420eb42a8cf434ee50cc75de423a619e7c369c290816776777fc50,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:813041d2d69748c633db,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_46.pth,813041d2d69748c633db9eed63a61190be4a637ebd7849148e8b7cc3c21422a7,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:44143aa983ee05abb198,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_47.pth,44143aa983ee05abb1981578259baf881181089e3b577d07d9052ad62ea508c0,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:1ee759b0a372ca27854a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_48.pth,1ee759b0a372ca27854afb1e9db0e7faa5eddce349a18f1c851295315bbca6a6,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e8406f65dc499f24971d,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_49.pth,e8406f65dc499f24971d5e804a9b591922f1bb83d1e4da506a768b3a6bedb21b,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:92b99da97e3ab258ef32,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_5.pth,92b99da97e3ab258ef32866b55f85cc0e6266aa80e5696aa4f24eeab160ca24f,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:dac8d660550e9a4741cc,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_50.pth,dac8d660550e9a4741ccc504ff3db8074c0cc46284aaaff4f8f860f8a7729290,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:c42de0528eee7e064207,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_51.pth,c42de0528eee7e0642075034caf2438e048c9d676597d1f1a993e1a123175bbf,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:1ec6cccfa0315f48a734,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_52.pth,1ec6cccfa0315f48a734ec1e0cbf3ee6faa651aa8d66b9303ac1b21e2750bc25,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e7ea514b4faa436ca2c9,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_53.pth,e7ea514b4faa436ca2c9b38e7c991738813bab0a5b330af0e4c1bb331496338f,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:7773d5bf01006d95a609,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_54.pth,7773d5bf01006d95a609abdd133268821f7e45600ff50f05ad14118fa5dd24b8,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:4867457393b46b8368a0,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_55.pth,4867457393b46b8368a0401c71a830ad1b9c40ea6105f081664386f9d17901ad,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:9d440341c005b8439ccc,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_56.pth,9d440341c005b8439ccc4f59a03b24a52b654aab35fe63d5df2ae3f04df74cbe,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:148e9663150aad51b401,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_57.pth,148e9663150aad51b4010e38d53bb595309b1a3486661c889bca381b8c5d59cc,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:5daa2f4e13b8091ea06a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_58.pth,5daa2f4e13b8091ea06a2ca090a3ab33a9773d9107701bd65ef658700cdaf1b4,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:64f47a8ffc58495860c3,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_59.pth,64f47a8ffc58495860c34c6486822f89968df558183fd8df3f18620808d08197,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:1ec08da3be7120237944,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_6.pth,1ec08da3be71202379448cff8348f531362862d850ac8f476af7603e2bce644d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:4936e53313ea86e2569c,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_60.pth,4936e53313ea86e2569c32556129df6b3e05cfdb479050b80950ec5b461cb015,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:fee7353ce4ec78fff214,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_61.pth,fee7353ce4ec78fff214d5a778750c3275e768bfbb2a0f83676a89474f72e5c0,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d08a5b0212df30dd0ba7,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_62.pth,d08a5b0212df30dd0ba7580b66647488d8d2f75c3cf9382279908a03822aca0e,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:702cca6f47f53a35e014,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_63.pth,702cca6f47f53a35e014f8cce9395d6ccc9ad235551541e8904fb7fc5e0e6258,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:aa56ec54104af19bc12e,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_64.pth,aa56ec54104af19bc12e361b0a28a3851a00e32fda45c79198f5221e7091c462,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:772a4cda286ba87d750c,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_65.pth,772a4cda286ba87d750cb07d5a0317dd3ffcd9622ab19df860dc6786041d501d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:71f1cfe4b1ad971c16de,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_66.pth,71f1cfe4b1ad971c16de9597113fc63d42eddf9b5ca6ccd2035c857cce9881f8,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:fbf4a8213afd272bbc08,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_67.pth,fbf4a8213afd272bbc0885f10e8b5af8309bb1300e1c13570498738a9f5dcee3,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:55024e31ec1e5629bbee,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_68.pth,55024e31ec1e5629bbee341a4b9d29f2d507ee944bfce0774f8a9a327ed76aba,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:c1ccc42706ab4a88c83a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_69.pth,c1ccc42706ab4a88c83a6cfd5bf155a0e6ea43c88587fcba089039c2fd684986,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:a932582b43134ec4b378,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_7.pth,a932582b43134ec4b378bbd086c35ab9527b337ffcfad3758f07354f7871e5ca,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:5a1d299000921ac19ec7,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_70.pth,5a1d299000921ac19ec75538843f8614413c3d43039c6980e2d46e2364faf05f,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
